#  Mix-Len	    Y 		 Z 		 [Fe/H]  [a/Fe]
#   1.884    0.2755  1.8757e-02   0.00    0.00
# 
#  Age =     80.00 Myr, No. Masses =   31
# 
#       N 			 Mass 		   log(g) 		 log(Teff) 		log(L/Lo) 		log(R/Ro)
   25.00000000     0.36000000     4.80146484     3.54118475    -1.68908170    -0.40364742
   26.00000000     0.37000000     4.79893264     3.54269148    -1.66862407    -0.39643064
   27.00000000     0.38000000     4.79621694     3.54422746    -1.64817961    -0.38928347
   28.00000000     0.39000000     4.79330704     3.54580606    -1.62767541    -0.38219254
   29.00000000     0.40000000     4.79017818     3.54742638    -1.60707168    -0.37513360
   30.00000000     0.41000000     4.78680751     3.54908646    -1.58633389    -0.36808434
   31.00000000     0.42000000     4.78319354     3.55079455    -1.56541532    -0.36104096
   32.00000000     0.43000000     4.77933687     3.55256085    -1.54426684    -0.35400183
   33.00000000     0.44000000     4.77522481     3.55439326    -1.52284177    -0.34695539
   34.00000000     0.45000000     4.77083767     3.55629934    -1.50108440    -0.33988522
   35.00000000     0.46000000     4.76614098     3.55828768    -1.47890026    -0.33276549
   36.00000000     0.47000000     4.76110581     3.56037045    -1.45618803    -0.32557459
   37.00000000     0.48000000     4.75574015     3.56257309    -1.43285781    -0.31831737
   38.00000000     0.49000000     4.75005795     3.56492385    -1.40881643    -0.31100145
   39.00000000     0.50000000     4.74406015     3.56744895    -1.38394630    -0.30361910
   40.00000000     0.51000000     4.73774967     3.57017514    -1.35812826    -0.29616333
   41.00000000     0.52000000     4.73115055     3.57313330    -1.33126145    -0.28864528
   42.00000000     0.53000000     4.72430463     3.57636048    -1.30323834    -0.28108584
   43.00000000     0.54000000     4.71730385     3.57991432    -1.27390649    -0.27352693
   44.00000000     0.55000000     4.71024295     3.58383358    -1.24319248    -0.26601125
   45.00000000     0.56000000     4.70317759     3.58806106    -1.21138388    -0.25856380
   46.00000000     0.57000000     4.69616527     3.59254634    -1.17874463    -0.25121134
   47.00000000     0.58000000     4.68930969     3.59736229    -1.14508322    -0.24400552
   48.00000000     0.59000000     4.68276281     3.60258528    -1.11023691    -0.23702156
   49.00000000     0.60000000     4.67682331     3.60818248    -1.07461341    -0.23040400
   50.00000000     0.61000000     4.67174946     3.61407172    -1.03878381    -0.22427724
   51.00000000     0.62000000     4.66749113     3.62008258    -1.00340232    -0.21861575
   52.00000000     0.63000000     4.66400468     3.62604105    -0.96914256    -0.21339793
   53.00000000     0.64000000     4.66158086     3.63184704    -0.93667271    -0.20876777
   54.00000000     0.65000000     4.66053537     3.63737342    -0.90679021    -0.20488103
   55.00000000     0.66000000     4.66094928     3.64231105    -0.88081509    -0.20177464
   56.00000000     0.67000000     4.66274585     3.64637610    -0.85981425    -0.19940691
   57.00000000     0.68000000     4.66545166     3.64956806    -0.84331941    -0.19754036
   58.00000000     0.69000000     4.66846894     3.65201243    -0.83022935    -0.19587603
   59.00000000     0.70000000     4.67109904     3.65405536    -0.81844637    -0.19406483
   60.00000000     0.71000000     4.67270774     3.65607919    -0.80579358    -0.19178943
   61.00000000     0.72000000     4.67301947     3.65839026    -0.79077386    -0.18890974
   62.00000000     0.73000000     4.67189475     3.66123691    -0.77226206    -0.18535328
   63.00000000     0.74000000     4.66937982     3.66471131    -0.74994122    -0.18114102
   64.00000000     0.75000000     4.66558859     3.66883623    -0.72383761    -0.17632815
   65.00000000     0.76000000     4.66071986     3.67351268    -0.69454227    -0.17101338
   66.00000000     0.77000000     4.65499369     3.67861128    -0.66278747    -0.16530628
   67.00000000     0.78000000     4.64863014     3.68400263    -0.62930543    -0.15931643
   68.00000000     0.79000000     4.64184925     3.68955733    -0.59482842    -0.15315342
   69.00000000     0.80000000     4.63487107     3.69514598    -0.56008868    -0.14692682
   70.00000000     0.81000000     4.62791566     3.70063919    -0.52581846    -0.14074621
   71.00000000     0.82000000     4.62120307     3.70590756    -0.49275001    -0.13472118
   72.00000000     0.83000000     4.61495335     3.71082170    -0.46161557    -0.12896130
   73.00000000     0.84000000     4.60938655     3.71525222    -0.43314740    -0.12357616
   74.00000000     0.85000000     4.60472272     3.71906970    -0.40807773    -0.11867534
   75.00000000     0.86000000     4.60118191     3.72214477    -0.38713883    -0.11436841
   76.00000000     0.87000000     4.59898417     3.72434801    -0.37106294    -0.11076495
   77.00000000     0.88000000     4.59834956     3.72555005    -0.36058230    -0.10797455
   78.00000000     0.89000000     4.59949813     3.72562147    -0.35642916    -0.10610679
