# mass             age              teff              Lbol            radius           logg             MKO_Y            MKO_J            MKO_H            MKO_K            MKO_Lp           MKO_Mp           W1               W2               W3               W4               IRAC_CH1         IRAC_CH2         
  0.03600000       7.89652287E+00   616.46900345     -6.02457942      0.08537001       5.13210602       18.56326372      17.35206904      17.98273979      18.98550052      15.07436387      14.27197949      17.17551066      14.07217421      12.75410472      12.03385766      16.29584261      14.06146748     
  0.03600000       1.00000000E+01   583.71726264     -6.12527395      0.08479741       5.13795154       18.91758842      17.71117436      18.36649387      19.54428546      15.30585513      14.33970282      17.49066305      14.20547685      12.93705975      12.14120304      16.56664654      14.19192559     
  0.03700000       1.00000000E-03   2851.96410699    -1.84666752      0.48955769       3.62701109       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.03700000       1.26638017E-03   2849.66397363    -1.89332691      0.46470486       3.67226396       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.03700000       1.60371874E-03   2848.29480314    -1.91947351      0.45135627       3.69757761       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.03700000       2.03091762E-03   2847.61553405    -1.93205624      0.44507134       3.70975689       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.03700000       2.57191381E-03   2847.10116913    -1.94197844      0.44018049       3.71935490       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.03700000       3.25702066E-03   2846.41288541    -1.95562033      0.43353732       3.73256318       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.03700000       4.12462638E-03   2845.17906220    -1.97812842      0.42280762       3.75433086       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.03700000       5.22334507E-03   2842.61274819    -2.02333556      0.40208662       3.79797688       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.03700000       6.61474064E-03   2834.19097243    -2.14482363      0.35168978       3.91429649       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.03700000       8.37677640E-03   2816.45827739    -2.29758496      0.29869087       4.05617441       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.03700000       1.06081836E-02   2786.27926681    -2.43006149      0.26202305       4.16993918       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.03700000       1.34339933E-02   2762.17726720    -2.54093155      0.23467050       4.26570100       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.03700000       1.70125428E-02   2724.31568046    -2.65072863      0.21258925       4.35153599       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.03700000       2.15443469E-02   2686.53522627    -2.75252485      0.19443618       4.42906472       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.03700000       2.72833338E-02   2640.57186139    -2.85412811      0.17904209       4.50070831       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.03700000       3.45510729E-02   2583.79850257    -2.95823595      0.16588091       4.56702444       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.03700000       4.37547938E-02   2518.96828329    -3.06369505      0.15457451       4.62834166       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.03700000       5.54102033E-02   2446.32230234    -3.17157919      0.14474953       4.68538351       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.03700000       7.01703829E-02   2363.26998429    -3.28511182      0.13609331       4.73894398       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.03700000       8.88623816E-02   2266.28077073    -3.40669665      0.12865978       4.78773091       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.03700000       1.12533558E-01   2157.89634727    -3.53580505      0.12231106       4.83168595       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.03700000       1.42510267E-01   2048.47214785    -3.66538123      0.11691647       4.87086652       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.03700000       1.80472177E-01   1932.79466289    -3.80110290      0.11233160       4.90561317       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.03700000       2.28546386E-01   1818.43511666    -3.93820690      0.10837465       4.93676177       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.03700000       2.89426612E-01   1697.90930053    -4.08468971      0.10501479       4.96411512       14.04739232      12.57919461      11.95796022      11.82924476      10.60630332      11.47060858      11.38413846      11.11959869      10.13777184      10.08419353      10.98646245      11.04689612     
  0.03700000       3.66524124E-01   1588.31988604    -4.22452586      0.10216304       4.98802935       14.30135967      12.86650038      12.30926235      12.29654051      10.97140744      11.76877063      11.88485695      11.38606932      10.31561579      10.23037124      11.44364246      11.31652926     
  0.03700000       4.64158883E-01   1486.08807587    -4.36153065      0.09967213       5.00946912       14.51144267      13.12772265      12.68369600      12.78243141      11.35642538      12.05418795      12.39099825      11.64457622      10.49285487      10.37266300      11.91928333      11.58229985     
  0.03700000       5.87801607E-01   1397.31284523    -4.48822510      0.09743861       5.02915459       14.69773725      13.35644971      13.06847263      13.22752509      11.69990685      12.31467775      12.81409954      11.88309044      10.65838739      10.50812321      12.33013806      11.82939600     
  0.03700000       7.44380301E-01   1292.08705401    -4.64161858      0.09550674       5.04654857       14.94036779      13.62182645      13.58640078      13.75298410      12.10317445      12.61291946      13.29937583      12.15842687      10.84945121      10.66331061      12.80718335      12.11781536     
  0.03700000       9.42668455E-01   1219.37744149    -4.75819758      0.09376777       5.06250937       15.12605830      13.83900580      13.98358260      14.13553974      12.38213279      12.84317589      13.63730327      12.36793926      11.00012311      10.78873409      13.13145576      12.33495097     
  0.03700000       1.19377664E+00   1112.37062360    -4.93211688      0.09223148       5.07685793       15.45993712      14.21901844      14.54887436      14.68526203      12.76366636      13.14971059      14.11008243      12.64749471      11.20692549      10.95507889      13.57679725      12.62473127     
  0.03700000       1.51177507E+00   1033.39478821    -5.07220736      0.09094787       5.08903099       15.75331237      14.55490174      14.96834753      15.10415045      13.05199218      13.36655950      14.47978062      12.85295859      11.37150519      11.08600864      13.91651765      12.83689449     
  0.03700000       1.91448198E+00   962.71403066     -5.20641894      0.08978998       5.10016024       16.07407884      14.89556905      15.36865984      15.53850265      13.32858305      13.55723329      14.83836395      13.04357807      11.53970056      11.21614722      14.24225637      13.03214449     
  0.03700000       2.42446202E+00   889.25418739     -5.35453247      0.08873747       5.11040190       16.46658406      15.29381412      15.81549905      16.04519100      13.64122621      13.76464576      15.24436069      13.25261215      11.73230871      11.36198109      14.61067354      13.24570922     
  0.03700000       3.07029063E+00   822.70376094     -5.49880815      0.08780855       5.11954237       16.87171732      15.70073072      16.24496207      16.55824919      13.93694500      13.90893665      15.63313079      13.42746594      11.92333581      11.50098132      14.95754127      13.42343680     
  0.03700000       3.88815518E+00   765.13771990     -5.63294372      0.08699012       5.12767609       17.28169086      16.09628936      16.65887589      17.11050832      14.21251361      14.01225990      16.00162360      13.58786081      12.11998953      11.63434401      15.27850261      13.58340068     
  0.03700000       4.92388263E+00   713.33808434     -5.76213769      0.08624986       5.13509921       17.68234608      16.48374589      17.06562641      17.67518715      14.49126709      14.10817283      16.37848377      13.74488194      12.31812657      11.76598233      15.60561906      13.73915910     
  0.03700000       6.23550734E+00   669.56270791     -5.87898813      0.08557716       5.14190018       18.05997139      16.85236142      17.45298212      18.21923158      14.74646834      14.18907575      16.72412427      13.88927081      12.50640914      11.88776560      15.90633009      13.88215925     
  0.03700000       7.89652287E+00   631.00961135     -5.98832451      0.08495512       5.14823688       18.43980005      17.22379589      17.84571763      18.78944845      14.98861628      14.24322345      17.05496619      14.02431809      12.69962777      12.00618755      16.19158353      14.01394311     
  0.03700000       1.00000000E+01   597.24171389     -6.08984089      0.08437308       5.15420813       18.79152273      17.57714938      18.22165673      19.33601481      15.21793895      14.30369848      17.36810280      14.15426725      12.88126866      12.11453808      16.46091132      14.14076759     
  0.03800000       1.00000000E-03   2859.99899630    -1.82841736      0.49714074       3.62524211       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.03800000       1.26638017E-03   2858.00284272    -1.87266755      0.47311623       3.66826360       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.03800000       1.60371874E-03   2856.78926190    -1.89672316      0.46058063       3.69158688       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.03800000       2.03091762E-03   2856.19094680    -1.90847283      0.45457981       3.70297817       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.03800000       2.57191381E-03   2855.68560745    -1.91868949      0.44943008       3.71287363       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.03800000       3.25702066E-03   2854.93251266    -1.93314121      0.44224296       3.72687632       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.03800000       4.12462638E-03   2853.68231014    -1.95743582      0.43042241       3.75040847       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.03800000       5.22334507E-03   2850.99901400    -2.00808220      0.40680264       3.79943060       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.03800000       6.61474064E-03   2842.25665883    -2.14156566      0.35101008       3.92755930       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.03800000       8.37677640E-03   2824.91712537    -2.28925503      0.29976300       4.06464478       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.03800000       1.06081836E-02   2797.39638468    -2.41755386      0.26371670       4.17592411       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.03800000       1.34339933E-02   2773.47974224    -2.52700769      0.23651758       4.27047234       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.03800000       1.70125428E-02   2738.40832360    -2.63426031      0.21443600       4.35560268       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.03800000       2.15443469E-02   2701.86566298    -2.73483913      0.19618719       4.43285790       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.03800000       2.72833338E-02   2658.15592176    -2.83482392      0.18065752       4.50448713       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.03800000       3.45510729E-02   2604.09325031    -2.93703467      0.16733801       4.57101119       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.03800000       4.37547938E-02   2541.24540181    -3.04129086      0.15584466       4.63281588       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.03800000       5.54102033E-02   2471.08092589    -3.14734587      0.14587357       4.69024699       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.03800000       7.01703829E-02   2391.82129904    -3.25817752      0.13704998       4.74444225       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.03800000       8.88623816E-02   2299.44473736    -3.37628883      0.12943261       4.79411192       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.03800000       1.12533558E-01   2190.45475951    -3.50565481      0.12289477       4.83913274       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.03800000       1.42510267E-01   2083.54962330    -3.63277291      0.11733821       4.87932018       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.03800000       1.80472177E-01   1968.12815218    -3.76747272      0.11261105       4.91503761       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.03800000       2.28546386E-01   1853.07151076    -3.90406983      0.10854479       4.94698020       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.03800000       2.89426612E-01   1733.36292759    -4.04834898      0.10506832       4.97525539       13.97019335      12.50128569      11.87205988      11.71809070      10.52744476      11.39451006      11.27076841      11.05268114      10.10230942      10.05585988      10.88552320      10.98013515     
  0.03800000       3.66524124E-01   1620.65352517    -4.18979816      0.10212930       4.99989786       14.24654202      12.80008531      12.21845831      12.17778073      10.88337678      11.69735178      11.76126548      11.32200753      10.28023602      10.20395785      11.33178842      11.25148095     
  0.03800000       4.64158883E-01   1514.30319542    -4.32971719      0.09957558       5.02189305       14.46884023      13.07053110      12.59186262      12.66797645      11.27184245      11.98835007      12.27947885      11.58556661      10.46030559      10.34890704      11.81434232      11.52142529     
  0.03800000       5.87801607E-01   1424.39430579    -4.45604826      0.09730776       5.04190370       14.65408487      13.30195441      12.96503473      13.11272262      11.61689384      12.25063046      12.70976670      11.82516400      10.62587735      10.48442688      12.22969275      11.76895646     
  0.03800000       7.44380301E-01   1319.58278080    -4.60686355      0.09530773       5.05994218       14.88911463      13.56329236      13.46320911      13.63400349      12.01805211      12.54377976      13.19471555      12.09668559      10.81501959      10.63785450      12.70582515      12.05303255     
  0.03800000       9.42668455E-01   1241.20085601    -4.72934676      0.09355709       5.07604498       15.08178167      13.78421038      13.88241511      14.03956934      12.31817097      12.78527832      13.55703078      12.31759049      10.97217863      10.76828173      13.05595495      12.28259817     
  0.03800000       1.19377664E+00   1144.80143958    -4.88474363      0.09196167       5.09098438       15.36701390      14.10932808      14.39757150      14.53839133      12.66652587      13.06557909      13.98516413      12.57408090      11.16200962      10.92251359      13.46147389      12.54837439     
  0.03800000       1.51177507E+00   1055.09723230    -5.03903317      0.09064122       5.10354651       15.68401989      14.47266549      14.86842297      15.00402987      12.98721737      13.31279662      14.39328574      12.80510807      11.34201886      11.06598549      13.83834269      12.78719597     
  0.03800000       1.91448198E+00   983.31946926     -5.17279252      0.08946422       5.11489916       15.99180667      14.80768429      15.26504256      15.42476516      13.26048505      13.50217005      14.74743025      12.99377110      11.50620380      11.19389524      14.16043281      12.98078953     
  0.03800000       2.42446202E+00   909.05220690     -5.31967992      0.08839048       5.12538691       16.37336354      15.19540324      15.70807988      15.92528928      13.56867494      13.70838700      15.14802421      13.20231641      11.69660398      11.33866737      14.52361315      13.19371994     
  0.03800000       3.07029063E+00   840.72561107     -5.46477723      0.08744313       5.13474644       16.77457913      15.60052439      16.13966083      16.42953085      13.86737338      13.86809760      15.53870052      13.38384532      11.88626325      11.47866229      14.87422019      13.37876379     
  0.03800000       3.88815518E+00   781.23212085     -5.60057746      0.08661191       5.14304264       17.18337424      15.99729495      16.55495017      16.97131896      14.14434537      13.97587545      15.90791793      13.54503124      12.08080162      11.61244446      15.19714836      13.54013906     
  0.03800000       4.92388263E+00   729.63087065     -5.72684866      0.08586153       5.15060062       17.57546458      16.37510265      16.95117827      17.51860898      14.41207092      14.06917749      16.26877562      13.69807591      12.27364011      11.74077200      15.51000839      13.69186561     
  0.03800000       6.23550734E+00   683.97868409     -5.84598927      0.08518138       5.15750844       17.95164311      16.74160331      17.33602427      18.05596131      14.67172856      14.15605718      16.62025249      13.84450120      12.46071193      11.86347024      15.81573488      13.83711664     
  0.03800000       7.89652287E+00   645.53926727     -5.95291504      0.08455129       5.16395738       18.31841606      17.09900027      17.71279921      18.59909409      14.90576192      14.21588101      16.93851486      13.97773458      12.64631577      11.97882472      16.09085939      13.96768404     
  0.03800000       1.00000000E+01   611.25449880     -6.05383708      0.08395795       5.17007413       18.66656821      17.44566982      18.08045907      19.13384520      15.13146813      14.26876151      17.24767170      14.10383254      12.82634154      12.08754126      16.35670380      14.09040598     
  0.03900000       1.00000000E-03   2867.89546013    -1.81046599      0.50473459       3.62335563       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.03900000       1.26638017E-03   2866.15445462    -1.85234003      0.48156427       3.66417044       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.03900000       1.60371874E-03   2865.12400594    -1.87445198      0.46979466       3.68566304       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.03900000       2.03091762E-03   2864.59664294    -1.88558253      0.46398849       3.69646509       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.03900000       2.57191381E-03   2864.07047041    -1.89612639      0.45855543       3.70669566       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.03900000       3.25702066E-03   2863.33345516    -1.91145707      0.45077098       3.72156742       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.03900000       4.12462638E-03   2861.99295955    -1.93772764      0.43774340       3.74703985       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.03900000       5.22334507E-03   2859.19054379    -1.99470518      0.41076251       3.80229750       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.03900000       6.61474064E-03   2850.30286791    -2.13744778      0.35068896       3.93963736       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.03900000       8.37677640E-03   2833.31724699    -2.28065889      0.30095788       4.07246868       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.03900000       1.06081836E-02   2807.78361751    -2.40532621      0.26548298       4.18140774       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.03900000       1.34339933E-02   2784.23500478    -2.51346988      0.23838003       4.27494012       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.03900000       1.70125428E-02   2752.48764088    -2.61781339      0.21630595       4.35934464       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.03900000       2.15443469E-02   2715.75770163    -2.71819445      0.19794371       4.43639819       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.03900000       2.72833338E-02   2675.01107996    -2.81604910      0.18228156       4.50799614       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.03900000       3.45510729E-02   2622.74223693    -2.91708688      0.16880081       4.57473169       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.03900000       4.37547938E-02   2562.76062383    -3.01949969      0.15712817       4.63697248       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.03900000       5.54102033E-02   2494.92163017    -3.12401914      0.14699570       4.69487049       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.03900000       7.01703829E-02   2418.12739475    -3.23300092      0.13802791       4.74954557       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.03900000       8.88623816E-02   2329.09443514    -3.34869937      0.13022635       4.80008342       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.03900000       1.12533558E-01   2223.68493417    -3.47520582      0.12350202       4.84613195       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.03900000       1.42510267E-01   2116.76003682    -3.60197383      0.11778652       4.88728819       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.03900000       1.80472177E-01   2002.50562471    -3.73509151      0.11291063       4.92401021       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.03900000       2.28546386E-01   1886.85000533    -3.87116497      0.10873570       4.95673593       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.03900000       2.89426612E-01   1768.15360902    -4.01319842      0.10514321       4.98591700       13.88998283      12.42368471      11.79010385      11.61444175      10.45464675      11.32167611      11.16687941      10.98830883      10.06829040      10.02786706      10.79277631      10.91610056     
  0.03900000       3.66524124E-01   1653.06555560    -4.15554020      0.10211352       5.01131313       14.19116278      12.73312806      12.13027473      12.06084358      10.79626274      11.62623251      11.63710221      11.25914728      10.24565679      10.17818715      11.22010654      11.18779615     
  0.03900000       4.64158883E-01   1545.45210370    -4.29504331      0.09949189       5.03390412       14.42175659      13.00768691      12.49491686      12.54228112      11.17696058      11.91771978      12.15120959      11.52229935      10.42469761      10.32328397      11.69494746      11.45616247     
  0.03900000       5.87801607E-01   1449.77644803    -4.42645637      0.09718631       5.05426943       14.61468280      13.25094435      12.87241190      13.00780012      11.54160829      12.19021120      12.61513316      11.77063834      10.59592785      10.46226110      12.13861038      11.71240073     
  0.03900000       7.44380301E-01   1351.04594831    -4.56757502      0.09512648       5.07287657       14.82869467      13.49811620      13.32533289      13.49858796      11.91871142      12.46809259      13.07351723      12.02794039      10.77569247      10.60865443      12.58706802      11.98062103     
  0.03900000       9.42668455E-01   1262.25300574    -4.70204098      0.09335146       5.08923714       15.04236957      13.73478238      13.78615605      13.94808517      12.25677316      12.72975038      13.47980052      12.26912895      10.94571640      10.74888367      12.98333053      12.23221907     
  0.03900000       1.19377664E+00   1176.87208627    -4.83906310      0.09171657       5.10458354       15.28016927      14.00772479      14.24692226      14.39242711      12.57035703      12.98320366      13.86322711      12.50177295      11.11759960      10.89007013      13.34783289      12.47312720     
  0.03900000       1.51177507E+00   1076.55932411    -5.00687080      0.09034723       5.11764931       15.61880047      14.39410756      14.77109911      14.90824501      12.92457581      13.26061427      14.31000709      12.75868441      11.31388518      11.04674377      13.76285044      12.73893342     
  0.03900000       1.91448198E+00   1003.53408234    -5.14047709      0.08915007       5.12923557       15.91539200      14.72424945      15.16701479      15.31867321      13.19703142      13.45240794      14.66244854      12.94768043      11.47515247      11.17344572      14.08416546      12.93331130     
  0.03900000       2.42446202E+00   930.02120311     -5.28336449      0.08805665       5.13995456       16.27753706      15.09531365      15.59545548      15.79922971      13.49261706      13.64775723      15.04688565      13.14817139      11.65869201      11.31345736      14.43213457      13.13790307     
  0.03900000       3.07029063E+00   858.61881844     -5.43171455      0.08709015       5.14954073       16.68285793      15.50464059      16.03863420      16.31066618      13.80024587      13.82645553      15.44812865      13.34161731      11.85185465      11.45739470      14.79373166      13.33527067     
  0.03900000       3.88815518E+00   796.99470378     -5.56956290      0.08624506       5.15801035       17.09042011      15.90340600      16.45652722      16.84215741      14.08023691      13.93952845      15.82003356      13.50375769      12.04472583      11.59219701      15.12070794      13.49835954     
  0.03900000       4.92388263E+00   745.63864276     -5.69295193      0.08548568       5.16569205       17.47274947      16.27110606      16.84168684      17.36853245      14.33703429      14.03234931      16.16476994      13.65334016      12.23094602      11.71672443      15.41968611      13.64678881     
  0.03900000       6.23550734E+00   698.22556581     -5.81411374      0.08479564       5.17273175       17.85134728      16.63844620      17.22733764      17.90695803      14.59987603      14.12097196      16.52062059      13.80127948      12.41918516      11.84089734      15.72857779      13.79339458     
  0.03900000       7.89652287E+00   660.02633010     -5.91840615      0.08415836       5.17928432       18.19999658      16.97817469      17.58460125      18.41595061      14.82654296      14.18729883      16.82768768      13.93168789      12.59482869      11.95221061      15.99484898      13.92182858     
