mass,logg,Lbol,age,teff,radius
0.53,4.79115837,-1.35345293,170.0,3806.4589448107563,0.4847172549504385
0.54,4.78321422,-1.32681806,170.0,3829.7094814242305,0.4937630647222317
0.55,4.7750777,-1.29931827,170.0,3854.9015400667204,0.5030057851790007
0.56,4.76675464,-1.27093548,170.0,3882.1273682363744,0.5124484336442442
0.57,4.75830378,-1.24176968,170.0,3911.3439681969576,0.522061251327127
0.58,4.74988145,-1.21202082,170.0,3942.485911051072,0.5317521689368118
0.59,4.74167839,-1.18191123,170.0,3975.507068725894,0.5414019429417541
0.6,4.73392515,-1.15165268,170.0,4010.4650874323243,0.5508626157360235
0.61,4.72679371,-1.12144657,170.0,4047.3157774577617,0.5600141492798401
0.62,4.7201819,-1.09146337,170.0,4085.48264528561,0.5689029948364357
0.63,4.71393315,-1.06182242,170.0,4124.358136642113,0.5776152489265307
0.64,4.70794752,-1.03246937,170.0,4163.813414355204,0.5862073237887306
0.65,4.70215643,-1.00333043,170.0,4203.832950942081,0.5947193649418864
0.66,4.69656026,-0.97442756,170.0,4244.367007514077,0.603149024839987
0.67,4.69118762,-0.94578834,170.0,4285.428662458786,0.611473598060524
0.68,4.68611115,-0.91736721,170.0,4327.329048040853,0.6196328301185181
0.69,4.68138426,-0.8891123,170.0,4370.355244001926,0.6275773341010688
0.7,4.67693933,-0.86101968,170.0,4414.356565796672,0.635348413789475
0.71,4.67268392,-0.83310404,170.0,4459.061682336525,0.6430094269209181
0.72,4.66854734,-0.80540645,170.0,4504.183859687117,0.6506108925801206
0.73,4.66447169,-0.77797025,170.0,4549.455066489143,0.6581959414019101
0.74,4.66042853,-0.75082156,170.0,4594.722001324278,0.6657858793983991
0.75,4.65640024,-0.72397763,170.0,4639.878411803571,0.6733941667347921
0.76,4.6523829,-0.69743769,170.0,4684.898433327639,0.681023204690607
0.77,4.64837606,-0.67119644,170.0,4729.777162699146,0.6886726409257528
0.78,4.64437926,-0.64524859,170.0,4774.509590063949,0.6963420953698539
0.79,4.64039204,-0.61958883,170.0,4819.091474248867,0.7040312391373102
0.8,4.63641393,-0.59421187,170.0,4863.518251420567,0.7117397312430097
0.81,4.63244448,-0.5691124,170.0,4907.785916243866,0.7194672670172676
0.82,4.62848322,-0.54428515,170.0,4951.890469606146,0.7272135794760302
0.83,4.62452969,-0.5197248,170.0,4995.828370945401,0.7349784068425483
0.84,4.62058344,-0.49542606,170.0,5039.596202421857,0.742761492122261
0.85,4.61664399,-0.47138364,170.0,5083.190782912309,0.7505626345104661
0.86,4.61271088,-0.44759223,170.0,5126.609051806277,0.7583816392524293
0.87,4.60878367,-0.42404654,170.0,5169.848422825071,0.766218334831378
0.88,4.60486187,-0.40074127,170.0,5212.906555430681,0.7740725734042249
0.89,4.60094504,-0.37767113,170.0,5255.780993086081,0.7819442312298789
0.12,4.42765762,-1.98175154,20.0,3117.803139290064,0.3505030891799911
0.13,4.4267487,-1.93274568,20.0,3141.9932666225022,0.36515969864824344
0.14,4.42557155,-1.88694022,20.0,3164.406515117238,0.3794982608779186
0.15,4.42440329,-1.84427238,20.0,3185.2311187396763,0.3934080297983457
0.16,4.42333079,-1.80451936,20.0,3204.6357998458893,0.4068558641418098
0.17,4.42239332,-1.7674184,20.0,3222.78905458871,0.41983734795517186
0.18,4.42163018,-1.73270672,20.0,3239.8653414755545,0.4323583790852185
0.19,4.42108064,-1.70012154,20.0,3256.0446371082367,0.4444349354953852
0.2,4.42078399,-1.66940009,20.0,3271.5116411163986,0.4560927827674004
0.21,4.42064706,-1.64019417,20.0,3286.416330718633,0.46742347522008937
0.22,4.42004697,-1.61181394,20.0,3300.7547733100237,0.47876403661463063
0.23,4.41855958,-1.58379117,20.0,3314.515161958065,0.490364870522552
0.24,4.41708577,-1.55688585,20.0,3327.8109773275587,0.5017585481165129
0.25,4.41653159,-1.53185649,20.0,3340.7661764595728,0.5124327640664903
0.26,4.41649895,-1.50822766,20.0,3353.415906308243,0.5226013412448806
0.27,4.41641602,-1.4853669,20.0,3365.7756177536407,0.5326038604590423
0.28,4.41632009,-1.46324787,20.0,3377.8710003088254,0.5424330089440842
0.29,4.41636512,-1.44195784,20.0,3389.739701808646,0.5520064343202244
0.3,4.41656251,-1.42143261,20.0,3401.456881451578,0.5613177167770872
0.31,4.41688798,-1.40158242,20.0,3413.085753272063,0.5703828514704523
0.32,4.41731703,-1.38236674,20.0,3424.601952883236,0.5792239353896778
0.33,4.41783094,-1.3637571,20.0,3435.971160779176,0.5878605680833197
0.34,4.41843448,-1.34572374,20.0,3447.2095164037923,0.5962903211048622
0.35,4.41913233,-1.32823408,20.0,3458.340415214391,0.6045101398950643
0.36,4.41990551,-1.31124526,20.0,3469.365695962473,0.6125368770451266
0.37,4.42073104,-1.29471358,20.0,3480.2854030006333,0.6203924729515709
0.38,4.42159366,-1.27860223,20.0,3491.112226346717,0.6280946150361781
0.39,4.42248339,-1.26287938,20.0,3501.859681158464,0.6356565991011394
0.4,4.42340346,-1.2475263,20.0,3512.5296589008753,0.6430753310883831
0.41,4.42435941,-1.23252477,20.0,3523.1298498232586,0.6503460697388052
0.42,4.42535261,-1.21784544,20.0,3533.7026321884355,0.6574741768221533
0.43,4.42638444,-1.2034606,20.0,3544.2900048793886,0.6644653826913769
0.44,4.4274604,-1.18936013,20.0,3554.894855828307,0.6713151062581989
0.45,4.42858046,-1.17553008,20.0,3565.518219516224,0.6780227559510628
0.46,4.42971833,-1.16192351,20.0,3576.193092531627,0.6846148575699996
0.47,4.43084691,-1.14849139,20.0,3586.9560878603047,0.6911194891780579
0.48,4.43196219,-1.13520926,20.0,3597.8247081992627,0.6975396514533134
0.49,4.43305794,-1.122053,20.0,3608.811765624016,0.7038799913067695
0.5,4.43409579,-1.10897503,20.0,3619.9301459295125,0.7101778127076228
0.51,4.43503981,-1.09593218,20.0,3631.188045796919,0.7164697024627343
0.52,4.43589577,-1.08292228,20.0,3642.5738879762707,0.722751846686695
0.53,4.43667674,-1.06994874,20.0,3654.082429279921,0.7290135155541975
0.54,4.43738325,-1.0569964,20.0,3665.7546150059593,0.7352584595449634
0.55,4.4380129,-1.04405141,20.0,3677.620486300058,0.7414940492282528
0.56,4.43856402,-1.03112391,20.0,3689.6183028806513,0.7477268742148643
0.57,4.4390367,-1.01822396,20.0,3701.6914002583976,0.7539618128562129
0.58,4.43943749,-1.00533736,20.0,3713.898240060678,0.7601971901052545
0.59,4.43977644,-0.99244347,20.0,3726.325684667465,0.7664270602817598
0.6,4.44007139,-0.97952014,20.0,3739.0547976862567,0.7726348619647017
0.61,4.44033844,-0.96654857,20.0,3752.146182322357,0.7788055719304284
0.62,4.44057907,-0.95352491,20.0,3765.5827862811584,0.7849423839635343
0.63,4.44079353,-0.94043456,20.0,3779.373468824752,0.7910502643432052
0.64,4.44099166,-0.92720498,20.0,3793.712975755964,0.7971219531705123
0.65,4.44117907,-0.91376876,20.0,3808.783087220703,0.8031530445518709
0.66,4.44133468,-0.90013697,20.0,3824.5173020194807,0.809163697031136
0.67,4.44143632,-0.88633042,20.0,3840.8149198109268,0.815175896937325
0.68,4.44148403,-0.87233042,20.0,3857.6918187051942,0.8211919246489302
0.69,4.44147664,-0.85812994,20.0,3875.1440402795947,0.827215131538824
0.7,4.44138587,-0.84380803,20.0,3892.965365924454,0.8332738444246568
0.71,4.44118349,-0.8294305,20.0,3910.9766224558152,0.8393974392979404
0.72,4.44086838,-0.81492405,20.0,3929.322906338057,0.8455918918733452
0.73,4.44044723,-0.80018405,20.0,3948.230053598379,0.8518560457439363
0.74,4.43993065,-0.7851197,20.0,3967.9099731283177,0.8581837761600467
0.75,4.43932883,-0.76965772,20.0,3988.544299633321,0.86456856321729
0.76,4.43864632,-0.75378117,20.0,4010.1967436673926,0.8710077314204244
0.77,4.43788624,-0.73748719,20.0,4032.9018260890884,0.877499504694575
0.78,4.43705175,-0.72077292,20.0,4056.695683931212,0.8840420439204483
0.79,4.43614596,-0.70363552,20.0,4081.6154952156044,0.8906334866405183
0.8,4.43517202,-0.68607211,20.0,4107.699924271848,0.8972718440145753
0.81,4.43413305,-0.66807986,20.0,4134.989108834707,0.9039551013740801
0.82,4.4330322,-0.64965589,20.0,4163.524839561157,0.9106811766359556
0.83,4.43187259,-0.63079736,20.0,4193.35045847574,0.9174478980476842
0.84,4.43065736,-0.6115014,20.0,4224.510948566857,0.9242530448863815
0.85,4.42938965,-0.59176516,20.0,4257.053322047427,0.9310943043308609
0.86,4.42807258,-0.57158579,20.0,4291.026434749108,0.9379693128922665
0.87,4.4267093,-0.55096042,20.0,4326.481091401639,0.9448756127744875
0.88,4.42530294,-0.52988621,20.0,4363.470558380535,0.9518106940563369
0.89,4.42385663,-0.50836029,20.0,4402.049988732274,0.9587719505473011
0.12,5.07546698,-2.67723823,200.0,3033.3651297647316,0.16626142942163907
0.13,5.0711332,-2.6140918,200.0,3075.8174040805698,0.17389666773936485
0.14,5.06606849,-2.55572159,200.0,3113.266725856371,0.18153472013035402
0.15,5.060437,-2.50167433,200.0,3146.2539224949865,0.18915737563773768
0.16,5.05437922,-2.4515239,200.0,3175.2999752253295,0.1967489484976943
0.17,5.04802971,-2.40485097,200.0,3200.948965484008,0.20429537272211765
0.18,5.04152302,-2.36123619,200.0,3223.7783918583214,0.21178395287377097
0.19,5.03499371,-2.32026022,200.0,3244.39333086954,0.21920345245221176
0.2,5.02857635,-2.28150373,200.0,3263.4213465777125,0.22654421156954896
0.21,5.0223705,-2.24460229,200.0,3281.3847091196594,0.23380027088115563
0.22,5.01633574,-2.20941106,200.0,3298.3198617213093,0.24097608257641687
0.23,5.01041831,-2.17583366,200.0,3314.1898277605774,0.2480777132646591
0.24,5.00465096,-2.14374786,200.0,3329.157716201306,0.2550994486711007
0.25,4.99907405,-2.11302518,200.0,3343.411485169411,0.26203569755301365
0.26,4.99367172,-2.08353797,200.0,3357.025034927719,0.2688927792549265
0.27,4.98842296,-2.05517386,200.0,3370.0446118765863,0.27567811465378417
0.28,4.98334244,-2.02788073,200.0,3382.5170936874424,0.28238512762599954
0.29,4.97846113,-2.00161558,200.0,3394.5113098704924,0.28900186807802897
0.3,4.97383942,-1.97631181,200.0,3406.180120953557,0.29550871268053097
0.31,4.96944329,-1.95177578,200.0,3417.750220553934,0.3019178012260448
0.32,4.96483144,-1.92732944,200.0,3429.6555120096605,0.30838342674993063
0.33,4.95958182,-1.90235253,200.0,3442.260473484873,0.3150652968118218
0.34,4.95375668,-1.87694027,200.0,3455.426026014967,0.32195610152288184
0.35,4.94750205,-1.85130132,200.0,3468.954072476399,0.3290158195876672
0.36,4.94081472,-1.82538243,200.0,3482.926903688069,0.33625989265604156
0.37,4.93367848,-1.79910029,200.0,3497.4732376955385,0.3437095664495578
0.38,4.92617427,-1.77251323,200.0,3512.619031315512,0.35134489688389003
0.39,4.91837629,-1.74568785,200.0,3528.3502511000806,0.35914615395790983
0.4,4.91023444,-1.71858214,200.0,3544.59605669241,0.3671456948186445
0.41,4.90170478,-1.69116553,200.0,3561.279665987414,0.3753756351062542
0.42,4.89289219,-1.6635618,200.0,3578.362220412468,0.38380197037476244
0.43,4.8839167,-1.63591337,200.0,3595.8023341945254,0.3923795366470948
0.44,4.87481019,-1.6082828,200.0,3613.5107411915424,0.401098982247539
0.45,4.86559165,-1.58071145,200.0,3631.414137505605,0.4099567863125926
0.46,4.85631698,-1.55323583,200.0,3649.558168110906,0.41893486968997024
0.47,4.84703962,-1.5258747,200.0,3668.014298923331,0.4280138475617315
0.48,4.83776644,-1.49858072,200.0,3686.836938113018,0.43718893331514525
0.49,4.82849226,-1.47127758,200.0,3706.123181538654,0.446460858471973
0.5,4.81921032,-1.44383907,200.0,3726.1606914209888,0.45583727952777775
0.51,4.80991354,-1.41612464,200.0,3747.278920020496,0.46532730789076526
0.52,4.80059512,-1.38798628,200.0,3769.7682294253314,0.47493678714311294
0.53,4.79126729,-1.35930486,200.0,3793.897121338603,0.48466042633122836
0.54,4.78201818,-1.33008419,200.0,3819.869269922661,0.4944491447183465
0.55,4.77294577,-1.3003944,200.0,3847.7783792708706,0.5042445930200131
0.56,4.76411156,-1.27044804,200.0,3877.323969815638,0.5140072207651395
0.57,4.75556575,-1.24046614,200.0,3908.148162732379,0.5237017679181288
0.58,4.74734963,-1.21056137,200.0,3940.0874402742847,0.5332951081848311
0.59,4.73951167,-1.18078468,200.0,3973.133519286585,0.5427479103006702
0.6,4.73213791,-1.1510486,200.0,4007.7163838212473,0.5519961389777598
0.61,4.72527895,-1.12127222,200.0,4044.18701102814,0.5609941596966818
0.62,4.71880594,-1.09153911,200.0,4082.0825218195873,0.5698060157379607
0.63,4.71257179,-1.06196315,200.0,4120.800693869592,0.5785145017775414
0.64,4.70653572,-1.0326149,200.0,4160.065896345925,0.5871485057888696
0.65,4.70068649,-1.0035395,200.0,4199.731154921357,0.5957186957464726
0.66,4.69502471,-0.97472396,200.0,4239.850760221009,0.6042155388446423
0.67,4.68957369,-0.9461299,200.0,4280.598451058672,0.6126117184109542
0.68,4.68443562,-0.91767555,200.0,4322.420955137682,0.6208292782217599
0.69,4.67969467,-0.88929735,200.0,4365.6850343568,0.6288009512029645
0.7,4.67528374,-0.8610479,200.0,4410.110689755733,0.6365655477480072
0.71,4.67110048,-0.83300283,200.0,4455.262834828923,0.6441902835750073
0.72,4.66705271,-0.80521391,200.0,4500.7878247871195,0.6517388950813966
0.73,4.6630606,-0.77772051,200.0,4546.382904632027,0.6592691746858108
0.74,4.65908359,-0.75053635,200.0,4591.898396520878,0.6668116824455685
0.75,4.65509671,-0.72366628,200.0,4637.241031940385,0.6743863169018828
0.76,4.65109811,-0.69710524,200.0,4682.39643013948,0.6819953601324724
0.77,4.64709173,-0.67084575,200.0,4727.370818251705,0.6896365014565541
0.78,4.64308147,-0.64488029,200.0,4772.171030308289,0.6973073934640364
0.79,4.63907128,-0.61920137,200.0,4816.804722599312,0.7050055891354525
0.8,4.63506508,-0.59380149,200.0,4861.280265420034,0.712728524035687
0.81,4.6310668,-0.56867314,200.0,4905.606628530435,0.7204735970500342
0.82,4.62708037,-0.54380882,200.0,4949.793716341958,0.7282381056436585
0.83,4.62310971,-0.51920102,200.0,4993.8518014936,0.7360192277752177
0.84,4.61915875,-0.49484225,200.0,5037.7922040153935,0.7438141055851932
0.85,4.61523142,-0.47072501,200.0,5081.6268369348645,0.751619761501768
0.86,4.61133164,-0.44684179,200.0,5125.368081778478,0.7594331314701941
0.87,4.60746335,-0.42318508,200.0,5169.029372377453,0.7672511181121043
0.88,4.60363046,-0.39974739,200.0,5212.624728830645,0.7750704509255272
0.89,4.59983692,-0.37652122,200.0,5256.168872747328,0.7828878444129477
0.12,4.92772135,-2.5078148,110.0,3071.4210755762224,0.19708760862840308
0.13,4.92679735,-2.45279591,110.0,3105.9887616891247,0.20533252133139593
0.14,4.92544702,-2.40191205,110.0,3137.0191509699257,0.21343787578798096
0.15,4.92377844,-2.35479289,110.0,3164.878412076795,0.2213888222986666
0.16,4.92186279,-2.31106832,110.0,3189.919033955936,0.2291793746211198
0.17,4.91976206,-2.27036827,110.0,3212.505131049802,0.2368092868889787
0.18,4.91753819,-2.2323227,110.0,3233.019618569994,0.24428285664755361
0.19,4.91525316,-2.19656154,110.0,3251.8610486117277,0.2516089121288999
0.2,4.91296894,-2.16271474,110.0,3269.4413422649604,0.2588007496566242
0.21,4.9107145,-2.13044428,110.0,3286.1113845613895,0.26587769191081606
0.22,4.90838697,-2.09954038,110.0,3301.9404761416904,0.2728702130655438
0.23,4.90590863,-2.06986431,110.0,3316.9499620024753,0.2798002833756176
0.24,4.9034343,-2.04143357,110.0,3331.253479559684,0.28663079616228987
0.25,4.90112452,-2.01426595,110.0,3344.9690983286223,0.2933208804968966
0.26,4.89892988,-1.98822433,110.0,3358.1321299258884,0.29988713834567315
0.27,4.89675067,-1.96312198,110.0,3370.789403561473,0.30636471164069456
0.28,4.89449565,-1.93872864,110.0,3383.116863929844,0.3127941916897591
0.29,4.89208492,-1.91482596,110.0,3395.3034910487886,0.31921549924454373
0.3,4.8894754,-1.8912866,110.0,3407.453987046743,0.32565113787181155
0.31,4.88664382,-1.86802037,110.0,3419.641114635245,0.3321163833978407
0.32,4.88360941,-1.84499443,110.0,3431.8916653245883,0.3386117934486819
0.33,4.88038834,-1.82217528,110.0,3444.231544734032,0.34513925712820426
0.34,4.87694216,-1.79946942,110.0,3456.7283382656015,0.3517222154046001
0.35,4.87322755,-1.77677671,110.0,3469.46020131976,0.3583871585774939
0.36,4.86923647,-1.75403049,110.0,3482.504289265467,0.3651452033495079
0.37,4.8649694,-1.73117156,110.0,3495.941526772469,0.37200418014552233
0.38,4.86042585,-1.70813698,110.0,3509.8681315982385,0.3789738554443517
0.39,4.85559823,-1.6848631,110.0,3524.3721440084996,0.38606756817311494
0.4,4.85045172,-1.66128706,110.0,3539.4882097010454,0.3933098654322353
0.41,4.84495214,-1.63734725,110.0,3555.250613194222,0.4007261279376686
0.42,4.83909526,-1.61298628,110.0,3571.743721587278,0.40832918323139683
0.43,4.83288177,-1.5881484,110.0,3589.062489991001,0.4161295338952328
0.44,4.82630212,-1.56278005,110.0,3607.289934763896,0.42414065233772874
0.45,4.81934652,-1.5368186,110.0,3626.532467897045,0.4323776133836818
0.46,4.81201436,-1.51016267,110.0,3646.9990484444925,0.4408573035361898
0.47,4.80432026,-1.48271227,110.0,3668.93366751511,0.44958919990171053
0.48,4.79633056,-1.45441156,110.0,3692.604290764973,0.45854791176309295
0.49,4.78812495,-1.42522556,110.0,3718.2684364700904,0.4676977924196952
0.5,4.77978489,-1.39515853,110.0,3746.0975292761705,0.4770045921086923
0.51,4.77141539,-1.36424564,110.0,3776.2614925422818,0.48641792415195345
0.52,4.763214,-1.33260615,110.0,3808.9955913912877,0.4958245198639802
0.53,4.75537865,-1.30045684,110.0,3844.33229493049,0.5051024673719656
0.54,4.7480163,-1.26832026,110.0,3881.383095005614,0.514181977268122
0.55,4.7412354,-1.23677952,110.0,3919.0884933952016,0.5229885731374055
0.56,4.73524133,-1.20635419,110.0,3956.733409064145,0.5313781225038079
0.57,4.7302488,-1.177582,110.0,3993.5593219243106,0.5391927449948496
0.58,4.72641296,-1.15113706,110.0,4028.3249850970533,0.5463092072746636
0.59,4.72376527,-1.12753027,110.0,4059.840764803359,0.5526809176431531
0.6,4.72190193,-1.10648355,110.0,4087.7175536389877,0.5585413366467645
0.61,4.72031254,-1.08734588,110.0,4112.19859157038,0.5642063503617013
0.62,4.71849575,-1.06876366,110.0,4135.243331735634,0.5700029850024082
0.63,4.71600358,-1.04930778,110.0,4159.16538510917,0.5762358048490112
0.64,4.71259267,-1.02794981,110.0,4185.841891018168,0.5830796306389727
0.65,4.70816042,-1.00398536,110.0,4216.762684390825,0.5906225849077593
0.66,4.70296252,-0.97760564,110.0,4252.20163368478,0.5987170279859628
0.67,4.69736036,-0.94929956,110.0,4291.979510317063,0.6071350143738106
0.68,4.69177954,-0.91985109,110.0,4335.300641331542,0.6155886728643851
0.69,4.68658417,-0.89007421,110.0,4381.10064359619,0.6238175662345101
0.7,4.68182802,-0.86060772,110.0,4427.9229995272035,0.6317729395141302
0.71,4.6774649,-0.83193025,110.0,4474.413328397657,0.6394774433947007
0.72,4.67335902,-0.80405481,110.0,4520.182400316245,0.6470205730898566
0.73,4.66936595,-0.7768706,110.0,4565.137259994445,0.6545028620495436
0.74,4.66539635,-0.75023706,110.0,4609.39737332702,0.6619885533749345
0.75,4.66138844,-0.72402562,110.0,4653.122006103189,0.6695242011766097
0.76,4.65733545,-0.69818532,110.0,4696.3949241948585,0.6771168635390695
0.77,4.65324439,-0.67268464,110.0,4739.283406027114,0.6847633532780374
0.78,4.64912228,-0.64749204,110.0,4781.857610785558,0.6924603485302983
0.79,4.64497612,-0.62257597,110.0,4824.190954275393,0.7002043750229848
0.8,4.64081292,-0.59790492,110.0,4866.360182634735,0.7079917874534011
0.81,4.6366397,-0.57344734,110.0,4908.444898157958,0.7158188159000353
0.82,4.63246346,-0.54917169,110.0,4950.527644261611,0.7236815156966315
0.83,4.62829121,-0.52504645,110.0,4992.694354601081,0.7315757479591709
0.84,4.62412996,-0.50104007,110.0,5035.033796491899,0.739497261397427
0.85,4.61998672,-0.47712103,110.0,5077.63781891001,0.747441624943559
0.86,4.61586851,-0.45325778,110.0,5120.601392724422,0.7554042432265863
0.87,4.61178232,-0.42941879,110.0,5164.022906071999,0.7633803382556854
0.88,4.60773518,-0.40557253,110.0,5208.003650802475,0.7713649658064408
0.89,4.60373409,-0.38168746,110.0,5252.648507412124,0.7793530690982337
0.12,5.18561326,-2.81233194,600.0,2990.119463977925,0.14645929861669163
0.13,5.1643388,-2.72424863,600.0,3045.9527352161513,0.15620269407001577
0.14,5.14527937,-2.64602937,600.0,3093.461105872024,0.16571353432106425
0.15,5.12817977,-2.5764137,600.0,3133.644168976677,0.17496839176912415
0.16,5.11281461,-2.51427457,600.0,3167.474301269832,0.18395258705509968
0.17,5.09896598,-2.45851831,600.0,3195.9824071661656,0.19266551602297002
0.18,5.08641595,-2.40805125,600.0,3220.275218894465,0.20112264413672518
0.19,5.0749466,-2.36177971,600.0,3241.51749571962,0.20935529041422704
0.2,5.06434,-2.31861,600.0,3260.9189156899647,0.21741024227397385
0.21,5.05441281,-2.27765627,600.0,3279.4506506464268,0.22533376853304007
0.22,5.04512,-2.23886389,600.0,3297.0079929019994,0.2331202499103567
0.23,5.03643439,-2.20229805,600.0,3313.3235703901087,0.24075737526302884
0.24,5.02826181,-2.16767181,600.0,3328.5876692127613,0.2482608225601159
0.25,5.02052039,-2.13466999,600.0,3343.0643782995617,0.25564871257601046
0.26,5.01324425,-2.10321638,600.0,3356.835040940345,0.2629044093392285
0.27,5.00641458,-2.07321055,600.0,3369.949788277624,0.2700267255329214
0.28,4.99968459,-2.04421612,600.0,3382.5170936874424,0.2771194063595232
0.29,4.99293596,-2.0160255,600.0,3394.642311091342,0.28422333432206787
0.3,4.98729202,-1.98968202,600.0,3406.355730688474,0.29096716997070204
0.31,4.98303615,-1.96540808,600.0,3417.662868436367,0.2972323738522584
0.32,4.9758501,-1.93889136,600.0,3428.546152616866,0.30449835445733936
0.33,4.96248875,-1.90683866,600.0,3439.097433122625,0.3140097766637311
0.34,4.94860109,-1.87456786,600.0,3449.87397145176,0.323866531381156
0.35,4.93995207,-1.8475294,600.0,3461.4054249645965,0.3318865785871072
0.36,4.93387636,-1.82309264,600.0,3473.6234660903015,0.3389615601971082
0.37,4.92659991,-1.79757383,600.0,3486.353416163815,0.346527583464368
0.38,4.91834421,-1.77115782,600.0,3499.604529808191,0.3545299178190587
0.39,4.91007743,-1.74475916,600.0,3513.420411201231,0.36259727003133296
0.4,4.90175893,-1.71834252,600.0,3527.7945096824474,0.3707494624355799
0.41,4.89316602,-1.69169478,600.0,3542.7175602220827,0.37908673686510436
0.42,4.8843566,-1.66484152,600.0,3558.2195376876434,0.38759369165067925
0.43,4.8754305,-1.63784705,600.0,3574.3331582857054,0.3962335815079508
0.44,4.8663746,-1.61069179,600.0,3591.0591611567406,0.405015887914043
0.45,4.85716221,-1.58334214,600.0,3608.4066124590418,0.4139576949603801
0.46,4.84782509,-1.55579223,600.0,3626.4504679000465,0.42305359507377294
0.47,4.83840511,-1.52803818,600.0,3645.2824944484723,0.4322921905672204
0.48,4.82892604,-1.50005643,600.0,3664.990050655585,0.441663978247151
0.49,4.81940999,-1.4718248,600.0,3685.6540652235108,0.45115839190326673
0.5,4.80989055,-1.44334633,600.0,3707.32841615999,0.46075994737208065
0.51,4.80040743,-1.4146317,600.0,3730.070154333939,0.4704496177549352
0.52,4.79101339,-1.38569701,600.0,3753.97416963606,0.4802016190580042
0.53,4.78176459,-1.3565634,600.0,3779.1374690307075,0.4899857952960272
0.54,4.77271773,-1.3272668,600.0,3805.6215702635423,0.49976533608091017
0.55,4.76392233,-1.29784501,600.0,3833.4643605005367,0.5095048588795713
0.56,4.75539849,-1.26832854,600.0,3862.640324048491,0.5191876102115266
0.57,4.74714804,-1.23874981,600.0,3893.081629236246,0.5288066037600775
0.58,4.73912908,-1.20915608,600.0,3924.6136498564847,0.5383757130859723
0.59,4.73132674,-1.17957509,600.0,3957.167649585027,0.5478938681761184
0.6,4.72387805,-1.14994151,600.0,3991.2289402923207,0.5572714705906109
0.61,4.71690978,-1.12020122,600.0,4027.242487081454,0.5664209655640825
0.62,4.71035572,-1.09043805,600.0,4064.872425741763,0.5753721941045526
0.63,4.70411364,-1.06075701,600.0,4103.640052672393,0.5841804918097334
0.64,4.69812999,-1.03120999,600.0,4143.3345361654,0.5928707303056338
0.65,4.69236689,-1.00183163,600.0,4183.813625833292,0.6014601247086736
0.66,4.68680047,-0.97264085,600.0,4224.9502560915425,0.6099636576400543
0.67,4.68143929,-0.94364044,600.0,4266.734603383443,0.618374055450826
0.68,4.67640774,-0.91478453,600.0,4309.630141512258,0.6265926265489908
0.69,4.67181195,-0.88603633,600.0,4354.050882440702,0.6345290649762608
0.7,4.66756908,-0.85744396,600.0,4399.668954738201,0.6422360060253631
0.71,4.66355356,-0.82907223,600.0,4445.985786943737,0.6498022338465792
0.72,4.65965777,-0.80096777,600.0,4492.623246702932,0.6573037651475341
0.73,4.65579052,-0.77316671,600.0,4539.268999208352,0.6648066882606415
0.74,4.65190837,-0.74568152,600.0,4585.782155327018,0.6723428952807518
0.75,4.64798628,-0.71851589,600.0,4632.082757922103,0.6799314659948577
0.76,4.64402525,-0.69166222,600.0,4678.16483396599,0.6875731516195556
0.77,4.64003278,-0.66511007,600.0,4724.042651161488,0.6952638036003658
0.78,4.6360164,-0.63884901,600.0,4769.731475660893,0.7029990853932195
0.79,4.63198358,-0.61286862,600.0,4815.247672577515,0.7107745024406956
0.8,4.62794186,-0.58715846,600.0,4860.6087011228,0.7185853518595703
0.81,4.62389872,-0.5617081,600.0,4905.833110071098,0.7264267193833502
0.82,4.61986168,-0.53650711,600.0,4950.9405336628615,0.734293527339798
0.83,4.61583823,-0.51154506,600.0,4995.951688057052,0.7421804666091945
0.84,4.61183589,-0.48681152,600.0,5040.888252372948,0.7500820454933823
0.85,4.60786216,-0.46229606,600.0,5085.7732127190475,0.757992572428556
0.86,4.60392455,-0.43798824,600.0,5130.630516882744,0.765906173289212
0.87,4.60003056,-0.41387764,600.0,5175.485188089438,0.7738167211274262
0.88,4.59618769,-0.38995381,600.0,5220.363205663881,0.7817179599926971
0.89,4.59240346,-0.36620635,600.0,5265.29186565287,0.789603364146655
0.12,4.87230913,-2.44680747,90.0,3081.328635805426,0.21007067455583442
0.13,4.87149293,-2.39303766,90.0,3113.9437267223993,0.21883157695466005
0.14,4.87035298,-2.34329927,90.0,3143.338558895981,0.22741468749033852
0.15,4.86898653,-2.29723772,90.0,3169.853127416494,0.2358040283080434
0.16,4.86745114,-2.25449427,90.0,3193.810247395487,0.2439945860685258
0.17,4.86579442,-2.21470914,90.0,3215.5412113199227,0.2519883251579147
0.18,4.86406401,-2.17752256,90.0,3235.393361077234,0.2597926919089086
0.19,4.86230755,-2.14257477,90.0,3253.72744067831,0.2674205206418922
0.2,4.86057266,-2.10950599,90.0,3270.9155390391447,0.274889935891101
0.21,4.85887503,-2.0779862,90.0,3287.2699520545707,0.2822256487355683
0.22,4.85710251,-2.04780433,90.0,3302.828777941228,0.2894634540084262
0.23,4.8551756,-2.01882378,90.0,3317.588370657477,0.2966275262897294
0.24,4.85327296,-1.99108685,90.0,3331.654824012063,0.3036690074815536
0.25,4.85157254,-1.96462796,90.0,3345.1511033354927,0.3105371836884177
0.26,4.84999109,-1.93927109,90.0,3358.1492958644226,0.31726442704656066
0.27,4.84839704,-1.91479807,90.0,3370.721102794454,0.3239026267364125
