# mass             age              teff             Lbol             radius           logg             MIRI-F1065C      MIRI-F1140C      MIRI-F1550C      MIRI-F2300C     
  0.06300000       6.23550734E+00   1116.66036394    -5.06301157      0.07871892       5.44559654       11.59634006      11.27710050      11.30478587      11.31271434     
  0.06300000       7.89652287E+00   1053.94303337    -5.17523011      0.07765612       5.45740346       11.77322888      11.41577714      11.41860130      11.42502639     
  0.06300000       1.00000000E+01   993.11582265     -5.29006351      0.07662932       5.46896479       11.96640187      11.56760407      11.53944045      11.54206825     
  0.06400000       1.00000000E-03   3008.29207772    -1.43638271      0.70566656       3.54739540       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06400000       1.26638017E-03   3008.08427945    -1.44772738      0.69660288       3.55862405       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06400000       1.60371874E-03   3007.94417419    -1.45908926      0.68761422       3.56990454       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06400000       2.03091762E-03   3007.80723740    -1.47582259      0.67455048       3.58656529       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06400000       2.57191381E-03   3007.94575524    -1.50537150      0.65193571       3.61618496       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06400000       3.25702066E-03   3008.91555869    -1.57403368      0.60198368       3.68542491       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06400000       4.12462638E-03   3010.73457067    -1.71743319      0.50974948       3.82988297       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06400000       5.22334507E-03   3013.64895048    -1.84143542      0.44108755       3.95554562       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06400000       6.61474064E-03   3009.42198352    -1.95065671      0.39006069       4.06233044       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06400000       8.37677640E-03   3000.49815181    -2.05032871      0.34984580       4.15684338       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06400000       1.06081836E-02   2991.74986616    -2.14207739      0.31661670       4.24352744       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06400000       1.34339933E-02   2982.32500448    -2.22883637      0.28833294       4.32480871       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06400000       1.70125428E-02   2972.49679399    -2.31176811      0.26381142       4.40200808       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06400000       2.15443469E-02   2959.89779712    -2.39357763      0.24214469       4.47644670       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06400000       2.72833338E-02   2939.31320549    -2.47768117      0.22289062       4.54841318       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06400000       3.45510729E-02   2923.67466591    -2.55608812      0.20583771       4.61754503       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06400000       4.37547938E-02   2898.67206782    -2.63867505      0.19041316       4.68520033       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06400000       5.54102033E-02   2865.69283157    -2.72392906      0.17660410       4.75059508       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06400000       7.01703829E-02   2832.49726576    -2.80751565      0.16418522       4.81392824       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06400000       8.88623816E-02   2791.38241938    -2.89437098      0.15296768       4.87539561       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06400000       1.12533558E-01   2741.21860923    -2.98525225      0.14286222       4.93475952       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06400000       1.42510267E-01   2684.07963177    -3.07870681      0.13380719       4.99163531       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06400000       1.80472177E-01   2615.38783823    -3.17776773      0.12573762       5.04566375       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06400000       2.28546386E-01   2535.58819000    -3.28250477      0.11857987       5.09657228       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06400000       2.89426612E-01   2448.60316857    -3.38998118      0.11235710       5.14339361       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06400000       3.66524124E-01   2347.03884519    -3.50625920      0.10696748       5.18609113       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06400000       4.64158883E-01   2237.98310786    -3.62700080      0.10237764       5.22418501       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06400000       5.87801607E-01   2131.76127035    -3.74565110      0.09842943       5.25834596       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06400000       7.44380301E-01   2017.59866129    -3.87198714      0.09500631       5.28908976       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06400000       9.42668455E-01   1901.88445188    -4.00171166      0.09208679       5.31619997       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06400000       1.19377664E+00   1783.47644720    -4.13709016      0.08960832       5.33989802       10.24876979      10.21640448      10.35404577      10.35143679     
  0.06400000       1.51177507E+00   1675.42015620    -4.26677157      0.08745768       5.36099843       10.41653830      10.35461833      10.48813577      10.48734590     
  0.06400000       1.91448198E+00   1570.05012730    -4.39847024      0.08557814       5.37986870       10.59821927      10.50023905      10.62582158      10.62668904     
  0.06400000       2.42446202E+00   1476.70913417    -4.52201210      0.08391154       5.39695088       10.77654207      10.64105631      10.75574912      10.75841611     
  0.06400000       3.07029063E+00   1386.13938079    -4.64801061      0.08237764       5.41297556       10.96774232      10.79114908      10.89121979      10.89627003     
  0.06400000       3.88815518E+00   1285.72185763    -4.79310742      0.08101820       5.42742907       11.17999616      10.95538833      11.03512894      11.04229886     
  0.06400000       4.92388263E+00   1208.88178112    -4.91293266      0.07983406       5.44021780       11.36765608      11.10085193      11.15955126      11.16766022     
  0.06400000       6.23550734E+00   1142.98595813    -5.02251482      0.07872103       5.45241262       11.54007499      11.23543024      11.27200007      11.28018357     
  0.06400000       7.89652287E+00   1079.51262662    -5.13394102      0.07762337       5.46460922       11.71338417      11.37122004      11.38451671      11.39188618     
  0.06400000       1.00000000E+01   1016.61705100    -5.25036172      0.07654599       5.47674930       11.90635740      11.52307660      11.50658676      11.51087541     
  0.06500000       1.00000000E-03   3013.56109153    -1.42348943      0.71370942       3.54428511       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06500000       1.26638017E-03   3013.29399095    -1.43465288      0.70471112       3.55530564       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06500000       1.60371874E-03   3013.07540201    -1.44628153      0.69543502       3.56681481       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06500000       2.03091762E-03   3012.93664796    -1.46364145      0.68175668       3.58406910       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06500000       2.57191381E-03   3012.93664796    -1.49477468      0.65775363       3.61520140       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06500000       3.25702066E-03   3013.97745914    -1.56874828      0.60361987       3.68980055       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06500000       4.12462638E-03   3016.22470126    -1.71309058      0.51045411       3.83541712       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06500000       5.22334507E-03   3019.35610301    -1.83506728      0.44265036       3.95920787       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06500000       6.61474064E-03   3014.80552636    -1.94341207      0.39193006       4.06491352       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06500000       8.37677640E-03   3005.75099116    -2.04243566      0.35180245       4.15873280       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06500000       1.06081836E-02   2997.41637742    -2.13348812      0.31855886       4.24494990       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06500000       1.34339933E-02   2988.16905508    -2.21984220      0.29019735       4.32594364       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06500000       1.70125428E-02   2978.58027377    -2.30245729      0.26557168       4.40296624       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06500000       2.15443469E-02   2966.82963083    -2.38356661      0.24380869       4.47723188       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06500000       2.72833338E-02   2946.12926872    -2.46773462      0.22441576       4.54922370       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06500000       3.45510729E-02   2930.27405455    -2.54622967      0.20725143       4.61833446       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06500000       4.37547938E-02   2907.45568138    -2.62743209      0.19172268       4.68598071       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06500000       5.54102033E-02   2875.05721619    -2.71253969      0.17777302       4.75159774       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06500000       7.01703829E-02   2842.49318881    -2.79581588      0.16524187       4.81508871       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06500000       8.88623816E-02   2803.08294753    -2.88179239      0.15390595       4.87681705       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06500000       1.12533558E-01   2753.88347650    -2.97224244      0.14368412       4.93651008       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06500000       1.42510267E-01   2698.64086544    -3.06465398      0.13452779       4.99370354       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06500000       1.80472177E-01   2631.38734576    -3.16281493      0.12636950       5.04804307       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06500000       2.28546386E-01   2553.30986079    -3.26640023      0.11912632       5.09931249       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06500000       2.89426612E-01   2468.38801255    -3.37221490      0.11284830       5.14633762       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06500000       3.66524124E-01   2370.70087813    -3.48552864      0.10737527       5.18951965       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06500000       4.64158883E-01   2262.44001263    -3.60530385      0.10271272       5.22808069       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06500000       5.87801607E-01   2156.51052365    -3.72307001      0.09871798       5.26253665       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06500000       7.44380301E-01   2046.53614408    -3.84500647      0.09525404       5.29356121       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06500000       9.42668455E-01   1931.86517849    -3.97258757      0.09229492       5.32097213       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06500000       1.19377664E+00   1814.73344923    -4.10526337      0.08977804       5.34498799       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06500000       1.51177507E+00   1707.25838888    -4.23254502      0.08761052       5.36621534       10.37745694      10.32457695      10.45985128      10.45864280     
  0.06500000       1.91448198E+00   1601.38069614    -4.36278346      0.08571241       5.38524036       10.55314801      10.46612479      10.59452708      10.59493751     
  0.06500000       2.42446202E+00   1506.13950992    -4.48644138      0.08403713       5.40238529       10.72942833      10.60582386      10.72418488      10.72626444     
  0.06500000       3.07029063E+00   1420.31175477    -4.60435231      0.08250447       5.41837261       10.90735698      10.74610067      10.85218849      10.85644628     
  0.06500000       3.88815518E+00   1320.97162188    -4.74513482      0.08110802       5.43319996       11.11420039      10.90655239      10.99360001      11.00009424     
  0.06500000       4.92388263E+00   1237.06400834    -4.87218822      0.07989883       5.44624679       11.30805193      11.05664981      11.12360382      11.13154981     
  0.06500000       6.23550734E+00   1170.72933299    -4.98015824      0.07878294       5.45846326       11.47970129      11.19037505      11.23620233      11.24450502     
  0.06500000       7.89652287E+00   1107.45888684    -5.08918236      0.07765652       5.47097177       11.65040573      11.32423173      11.34756174      11.35547844     
  0.06500000       1.00000000E+01   1043.44713213    -5.20536478      0.07652410       5.48373110       11.83760876      11.47154695      11.46784824      11.47374074     
  0.06600000       1.00000000E-03   3018.88081350    -1.41063141      0.72179723       3.54112842       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06600000       1.26638017E-03   3018.60860199    -1.42161978      0.71286270       3.55194684       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06600000       1.60371874E-03   3018.35279379    -1.43352237      0.70328382       3.56369695       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06600000       2.03091762E-03   3018.07480603    -1.45152385      0.68897467       3.58155187       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06600000       2.57191381E-03   3017.93582175    -1.48425672      0.66355318       3.61420688       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06600000       3.25702066E-03   3019.04787523    -1.56368460      0.60512443       3.69426883       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06600000       4.12462638E-03   3021.64254469    -1.70821531      0.51147975       3.84030397       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06600000       5.22334507E-03   3025.04637508    -1.82842958      0.44437372       3.96246446       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06600000       6.61474064E-03   3020.10499540    -1.93603026      0.39387673       4.06723930       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06600000       8.37677640E-03   3010.97894552    -2.03448968      0.35380177       4.16043954       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06600000       1.06081836E-02   3002.82961386    -2.12498348      0.32053078       4.24622140       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06600000       1.34339933E-02   2993.93950635    -2.21087567      0.29207805       4.32696287       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06600000       1.70125428E-02   2984.57794082    -2.29320827      0.26733742       4.40384125       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06600000       2.15443469E-02   2973.55142386    -2.37374091      0.24547253       4.47795507       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06600000       2.72833338E-02   2953.14898484    -2.45771831      0.22594325       4.54996217       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06600000       3.45510729E-02   2936.63758635    -2.53658632      0.20865728       4.61909357       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06600000       4.37547938E-02   2915.86715277    -2.61652607      0.19303056       4.68670668       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06600000       5.54102033E-02   2884.36542442    -2.70121085      0.17894385       4.75252633       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06600000       7.01703829E-02   2852.22521506    -2.78432590      0.16629754       4.81618721       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06600000       8.88623816E-02   2814.02987250    -2.86975969      0.15484368       4.87817152       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06600000       1.12533558E-01   2766.28815768    -2.95946165      0.14450876       4.93816985       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06600000       1.42510267E-01   2712.05411409    -3.05135704      0.13525408       4.99565739       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06600000       1.80472177E-01   2647.08027309    -3.14814311      0.12700597       5.05030989       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06600000       2.28546386E-01   2571.00454318    -3.25024745      0.11970077       5.10176667       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06600000       2.89426612E-01   2487.64435658    -3.35490008      0.11334599       5.14914751       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06600000       3.66524124E-01   2394.13750589    -3.46502001      0.10779929       5.19272841       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06600000       4.64158883E-01   2286.56455576    -3.58389686      0.10306434       5.23174314       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06600000       5.87801607E-01   2180.97536363    -3.70074715      0.09902505       5.26646817       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06600000       7.44380301E-01   2075.40490422    -3.81815525      0.09553218       5.29765943       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06600000       9.42668455E-01   1962.34767599    -3.94310316      0.09253925       5.32530684       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06600000       1.19377664E+00   1849.24042680    -4.07053392      0.08998811       5.34958845       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06600000       1.51177507E+00   1740.91738590    -4.19668249      0.08780702       5.37089993       10.33705655      10.29299243      10.42956016      10.42779290     
  0.06600000       1.91448198E+00   1637.26334191    -4.32244945      0.08589572       5.39001531       10.50240333      10.42737513      10.55827994      10.55809777     
  0.06600000       2.42446202E+00   1541.10135038    -4.44474140      0.08421467       5.40718273       10.67457822      10.56473270      10.68714675      10.68856778     
  0.06600000       3.07029063E+00   1454.93605609    -4.56053776      0.08269129       5.42303860       10.84493068      10.69904289      10.81053725      10.81386810     
  0.06600000       3.88815518E+00   1362.99555639    -4.68897078      0.08127269       5.43806888       11.03823772      10.84996923      10.94543860      10.95116717     
  0.06600000       4.92388263E+00   1270.27954996    -4.82478242      0.08002715       5.45148353       11.23879725      11.00503773      11.08073971      11.08831810     
  0.06600000       6.23550734E+00   1200.63040062    -4.93491027      0.07891321       5.46365879       11.41342276      11.14062042      11.19608991      11.20437003     
  0.06600000       7.89652287E+00   1139.26572097    -5.03861443      0.07777910       5.47623234       11.57807247      11.26981748      11.30418673      11.31245515     
  0.06600000       1.00000000E+01   1074.43767997    -5.15375898      0.07659164       5.48959548       11.75940924      11.41246347      11.42232143      11.42957267     
  0.06700000       1.00000000E-03   3024.26770090    -1.39792635      0.72982400       3.53805281       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06700000       1.26638017E-03   3023.93138598    -1.40874120      0.72095284       3.54867565       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06700000       1.60371874E-03   3023.63942891    -1.42093985      0.71105317       3.56068522       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06700000       2.03091762E-03   3023.29133959    -1.43960840      0.69609768       3.57914867       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06700000       2.57191381E-03   3023.01289699    -1.47403469      0.66916357       3.61342469       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06700000       3.25702066E-03   3024.12682128    -1.55919420      0.60622331       3.69922386       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06700000       4.12462638E-03   3027.06919754    -1.70323221      0.51258183       3.84496489       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06700000       5.22334507E-03   3030.67966081    -1.82179391      0.44610942       3.96560624       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06700000       6.61474064E-03   3025.40587296    -1.92868422      0.39582805       4.06947813       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06700000       8.37677640E-03   3016.19670746    -2.02662374      0.35579486       4.16209125       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06700000       1.06081836E-02   3008.04610109    -2.11666609      0.32249240       4.24745317       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06700000       1.34339933E-02   2999.66639861    -2.20198989      0.29395435       4.32793093       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06700000       1.70125428E-02   2990.46175209    -2.28407244      0.26909595       4.40467767       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06700000       2.15443469E-02   2980.04979854    -2.36412001      0.24712554       4.47865665       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06700000       2.72833338E-02   2960.22739663    -2.44769583      0.22746906       4.55064706       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06700000       3.45510729E-02   2942.84585863    -2.52711713      0.21005403       4.61982998       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06700000       4.37547938E-02   2923.92698426    -2.60589866      0.19433164       4.68740268       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06700000       5.54102033E-02   2893.67167715    -2.68996461      0.18011501       4.75339067       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06700000       7.01703829E-02   2861.80059344    -2.77304985      0.16735034       4.81723615       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06700000       8.88623816E-02   2824.67450669    -2.85796236      0.15577934       4.87946945       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06700000       1.12533558E-01   2778.48457093    -2.94686933      0.14533570       4.93974445       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06700000       1.42510267E-01   2725.13520877    -3.03830334      0.13598366       4.99751561       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06700000       1.80472177E-01   2662.37576720    -3.13374713      0.12764662       5.05247042       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06700000       2.28546386E-01   2588.41273700    -3.23432335      0.12028248       5.10408572       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06700000       2.89426612E-01   2506.36362836    -3.33802039      0.11384653       5.15184956       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06700000       3.66524124E-01   2415.60793815    -3.44601855      0.10823621       5.19574491       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06700000       4.64158883E-01   2310.64211779    -3.56260570      0.10343414       5.23516329       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06700000       5.87801607E-01   2205.66989175    -3.67829983      0.09935500       5.27011035       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06700000       7.44380301E-01   2103.96728520    -3.79158074      0.09584152       5.30138255       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06700000       9.42668455E-01   1993.39009232    -3.91320109      0.09282150       5.32919295       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06700000       1.19377664E+00   1885.05546101    -4.03469995      0.09024630       5.35363098       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06700000       1.51177507E+00   1775.35493665    -4.16024009      0.08805175       5.37501346       10.29537405      10.25993546      10.39701558      10.39450880     
  0.06700000       1.91448198E+00   1675.02922574    -4.28040122      0.08613667       5.39411293       10.45084368      10.38762160      10.52077890      10.51999775     
  0.06700000       2.42446202E+00   1578.37491525    -4.40078110      0.08445424       5.41124620       10.61707934      10.52094334      10.64721624      10.64806030     
  0.06700000       3.07029063E+00   1491.14043049    -4.51520144      0.08294374       5.42692187       10.78165806      10.65106092      10.76750098      10.76998147     
  0.06700000       3.88815518E+00   1408.46388329    -4.62921900      0.08153041       5.44184984       10.95539557      10.78770670      10.89161243      10.89634701     
  0.06700000       4.92388263E+00   1312.80006538    -4.76521623      0.08024538       5.45564898       11.15434171      10.94168661      11.02677421      11.03359203     
  0.06700000       6.23550734E+00   1235.35950436    -4.88308912      0.07911973       5.46791941       11.33563237      11.08207339      11.14803196      11.15612202     
  0.06700000       7.89652287E+00   1174.03198144    -4.98377504      0.07801442       5.48013930       11.49713489      11.20835791      11.25459970      11.26301714     
  0.06700000       1.00000000E+01   1110.65949115    -5.09391283      0.07679003       5.49387933       11.67157125      11.34578295      11.36923581      11.37728751     
  0.06800000       1.00000000E-03   3029.70456590    -1.38540724      0.73777571       3.53507451       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06800000       1.26638017E-03   3029.36000067    -1.39613886      0.72888813       3.54560155       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06800000       1.60371874E-03   3028.93532355    -1.40863358      0.71865587       3.55788125       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06800000       2.03091762E-03   3028.51688958    -1.42804473      0.70298132       3.57703577       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06800000       2.57191381E-03   3028.09851341    -1.46437706      0.67436290       3.61313609       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06800000       3.25702066E-03   3029.16230460    -1.55584043      0.60653198       3.70521578       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06800000       4.12462638E-03   3032.50304623    -1.69861680      0.51347545       3.84988515       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06800000       5.22334507E-03   3036.38165594    -1.81542562      0.44771607       3.96892091       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06800000       6.61474064E-03   3030.67626988    -1.92163482      0.39768141       4.07185561       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06800000       8.37677640E-03   3021.30987608    -2.01899117      0.35771989       4.16383982       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06800000       1.06081836E-02   3013.19134656    -2.10857265      0.32439784       4.24877017       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06800000       1.34339933E-02   3004.88770832    -2.19357038      0.29579547       4.32894139       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06800000       1.70125428E-02   2996.31680774    -2.27509486      0.27083147       4.40552786       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06800000       2.15443469E-02   2986.35241792    -2.35474443      0.24875607       4.47937857       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06800000       2.72833338E-02   2967.37935294    -2.43773976      0.22898230       4.55132158       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06800000       3.45510729E-02   2948.97593723    -2.51781680      0.21143434       4.62057514       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06800000       4.37547938E-02   2931.51821205    -2.59563317      0.19562061       4.68809535       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06800000       5.54102033E-02   2902.61740472    -2.67896587      0.18128393       4.75420654       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06800000       7.01703829E-02   2871.04646501    -2.76201035      0.16839941       4.81824365       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06800000       8.88623816E-02   2835.10130148    -2.84638320      0.15671284       4.88071404       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06800000       1.12533558E-01   2790.45279260    -2.93447236      0.14616410       4.94124171       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06800000       1.42510267E-01   2737.97001599    -3.02548231      0.13671603       4.99928428       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06800000       1.80472177E-01   2677.36407606    -3.11960097      0.12829509       5.05450354       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06800000       2.28546386E-01   2605.31845438    -3.21875570      0.12087029       5.10628634       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06800000       2.89426612E-01   2524.70822326    -3.32148517      0.11435681       5.15440096       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06800000       3.66524124E-01   2436.16066499    -3.42766857      0.10868828       5.19855987       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06800000       4.64158883E-01   2334.78788878    -3.54127836      0.10382261       5.23834046       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06800000       5.87801607E-01   2231.38034922    -3.65508253      0.09970852       5.27345979       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06800000       7.44380301E-01   2131.17080399    -3.76620004      0.09618205       5.30473515       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06800000       9.42668455E-01   2025.64079850    -3.88228716      0.09314515       5.33260385       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06800000       1.19377664E+00   1920.58455425    -3.99927044      0.09055765       5.35707334       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06800000       1.51177507E+00   1812.22280642    -4.12162197      0.08834749       5.37853495       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06800000       1.91448198E+00   1714.98196506    -4.23634779      0.08644257       5.39746785       10.39895360      10.34706615      10.48239474      10.48106034     
  0.06800000       2.42446202E+00   1620.05259552    -4.35230462      0.08476423       5.41449792       10.55404981      10.47236169      10.60201139      10.60217951     
  0.06800000       3.07029063E+00   1533.86032360    -4.46271194      0.08327162       5.42992916       10.71052181      10.59704131      10.71857772      10.72021132     
  0.06800000       3.88815518E+00   1454.35612404    -4.56969725      0.08189201       5.44444011       10.86867936      10.72167466      10.83297650      10.83644223     
  0.06800000       4.92388263E+00   1368.00474255    -4.68998774      0.08058620       5.45840178       11.05032873      10.86341632      10.95969240      10.96547556     
  0.06800000       6.23550734E+00   1280.00576410    -4.81804670      0.07942985       5.47095567       11.23860222      11.00889132      11.08660164      11.09414774     
  0.06800000       7.89652287E+00   1213.31685334    -4.92265280      0.07836997       5.48262381       11.40421442      11.13746941      11.19643238      11.20476581     
  0.06800000       1.00000000E+01   1154.13226773    -5.02279625      0.07718330       5.49587649       11.56559475      11.26458072      11.30344234      11.31188736     
  0.06900000       1.00000000E-03   3035.18444114    -1.37284941      0.74582182       3.53199392       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06900000       1.26638017E-03   3034.76790847    -1.38357018      0.73686706       3.54248550       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06900000       1.60371874E-03   3034.32274713    -1.39638217      0.72627596       3.55506021       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06900000       2.03091762E-03   3033.81321683    -1.41652460      0.70988750       3.57488440       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06900000       2.57191381E-03   3033.19268535    -1.45481214      0.67953388       3.61284136       0.00000000       0.00000000       0.00000000       0.00000000      
